OBJECTID,Geocoded_Address
16554,"287 Live Oak Ave W Defuniak Springs Florida, 32435"
16555,"191 Dee Ln Huntsville Texas, 77320"
16556,"399 E Weed St St Marys Georgia, 31558"
16557,"13668 Tanner Williams Rd Wilmer Alabama, 36587"
16558,"7733 LA-10 Washington Louisiana, 70589"
16559,"1319 10th St Huntsville Texas, 77320"
16560,"4526 N State Highway 6 Bryan Texas, 77808"
16561,"6271 Howells Ferry Rd Mobile Alabama, 36618"
16562,"TX-17 Fort Davis Texas, 79734"
16563,"1959 W I-65 Service Rd N Mobile Alabama, 36618"
16564,"118 E Prichard Ave Prichard Alabama, 36610"
16565,"862 N 20th St Defuniak Springs Florida, 32433"
16566,"9678 LA-420 New Roads Louisiana, 70760"
16568,"450 Birmingham St Prichard Alabama, 36610"
16569,"784 Whitley St Mobile Alabama, 36610"
16570,"2572 Anton St Mobile Alabama, 36612"
16572,"5038 US-190 Point Blank Texas, 77364"
16573,"467 Walton Rd Defuniak Springs Florida, 32433"
16574,"2403 W Main St Prichard Alabama, 36610"
16575,"10278 Howells Ferry Rd Semmes Alabama, 36575"
16577,"652 Dupont Harts Chapel Rd Poplarville Mississippi, 39470"
16578,"2893 W Rebel Rd Prichard Alabama, 36612"
16580,"8051 US-190 Point Blank Texas, 77364"
16581,"235 N Wasson Ave Prichard Alabama, 36612"
16582,"3673 W Main St Prichard Alabama, 36612"
16583,"733 Charlie Smith Sr Hwy St Marys Georgia, 31558"
16585,"88 Grant St Chickasaw Alabama, 36611"
16586,"4560 Highpoint Blvd Prichard Alabama, 36613"
16587,"201 N Craft Hwy Chickasaw Alabama, 36611"
16588,"200 Old Milligan Rd Crestview Florida, 32536"
16589,"  Thomasville GA, 31792"
16590,"382 US-319 N Thomasville Georgia, 31792"
16591,"1786 Haddock Rd St Marys Georgia, 31548"
16592,"4396 Lafayette St Marianna Florida, 32446"
16593,"2399 FM-1900 Mason Texas, 76856"
16594,"10587 Beach Rd St Francisville Louisiana, 70775"
16595,"8943 Moffett Rd Semmes Alabama, 36575"
16596,"US-90 Salt Flat Texas, 79847"
16598,"2775 CR-182 Jay Florida, 32565"
16599,"2273 US-319 S Thomasville Georgia, 31792"
16600,"33 N Martin Luther King Jr Dr Quitman Georgia, 31643"
16601,"11511 US-71 Bunkie Louisiana, 71322"
16602,"4566 Ed George Rd Semmes Alabama, 36575"
16603,"318 Austin St Bogalusa Louisiana, 70427"
16605,"9339 US-83 Menard Texas, 76859"
16606,"300 B Ct Bogalusa Louisiana, 70427"
16607,"I-95 S Kingsland Georgia, 31548"
16609,"LA-377 Pitkin Louisiana, 70656"
16610,"  Cairo GA, 39828"
16611,"5430 Lott Rd Eight Mile Alabama, 36613"
16613,"211 McKeough Ave Saraland Alabama, 36571"
16614,"6876 E FM 487 Bartlett Texas, 76511"
16615,"247 E 6th Ave Oakdale Louisiana, 71463"
16616,"RR-1832 Fort Davis Texas, 79734"
16617,"123 US-165 N Oakdale Louisiana, 71463"
16618,"122 Norton Ave Saraland Alabama, 36571"
16619,"2692 LA-113 Sugartown Louisiana, 70662"
16620,"6459 2nd St Wilmer Alabama, 36587"
16624,"13597 US-71 Bunkie Louisiana, 71322"
16625,"399 Henry St Saraland Alabama, 36571"
16626,"160 N Stevens St Thomasville Georgia, 31792"
16627,"8310 LA-112 Dry Creek Louisiana, 70637"
16629,"2077 GA Highway 93 S Cairo Georgia, 39828"
16631,"237 S Blanchard St Valdosta Georgia, 31601"
16632,"3114 TX-75 Huntsville Texas, 77320"
16633,"921 Washington St Franklinton Louisiana, 70438"
16634,"208 S Jefferson St Deridder Louisiana, 70634"
16635,"5858 Ellis Rd Menard Texas, 76859"
16636,"216 Baker Rd Satsuma Alabama, 36572"
16637,"6697 Caveman Rd Laurel Hill Florida, 32567"
16638,"217 W 2nd St Cameron Texas, 76520"
16640,"9788 Smith Canyon Rd Iraan Texas, 79744"
16641,"2913 Interstate 45 N Huntsville Texas, 77320"
16643,"1012 N Pine St Deridder Louisiana, 70634"
16646,"398 Waft Hill Ln Valdosta Georgia, 31602"
16647,"8361 Lott Rd Wilmer Alabama, 36587"
16648,"287 Main St Elizabeth Louisiana, 70638"
16651,"4086 US Highway 84 E Cairo Georgia, 39828"
16654,"89 Milledge Cir Valdosta Georgia, 31602"
16655,"8816 LA-418 Batchelor Louisiana, 70715"
16657,"14178 US-167 Turkey Creek Louisiana, 70586"
16659,"3698 Inner Perimeter Rd Valdosta Georgia, 31602"
16660,"164 RM-2084 Christoval Texas, 76935"
16661,"664 McMeans Ave Bay Minette Alabama, 36507"
16662,"1962 S Spring Creek Rd Bainbridge Georgia, 39817"
16664,"9218 Yates Gas Plant Rd Iraan Texas, 79744"
16665,"11338 U S Highway 61 St Francisville Louisiana, 70775"
16668,"9226 School House Rd Iraan Texas, 79744"
16669,"88 Tower Rd Poplarville Mississippi, 39470"
16670,"4543 FM-11 Fort Stockton Texas, 79735"
16671,"8615 US-190 Menard Texas, 76859"
16672,"3637 Seven D Rd Fort Stockton Texas, 79735"
16673,"2049 Hand Ave Bay Minette Alabama, 36507"
16674,"11310 N US Highway 87 Mason Texas, 76856"
16676,"375 Walnut Run Dr Jasper Texas, 75951"
16677,"16543 US-59 Moscow Texas, 75960"
16679,"211 N Bowie St Jasper Texas, 75951"
16680,"1079 Service Rd Kentwood Louisiana, 70444"
16682,"429 N Edwards Rd Fort Stockton Texas, 79735"
16684,"29099 Melton Magee Rd Franklinton Louisiana, 70438"
16686,"1900 S FM 1851 Voca Texas, 76887"
16688,"124 W Magnolia St Bunkie Louisiana, 71322"
16689,"922 E Magnolia St Madisonville Texas, 77864"
16690,"5843 County Road 373 San Saba Texas, 76877"
16692,"  Trinity TX, 75862"
16693,"224 Plantation Ave Woodbine Georgia, 31569"
16694,"3134 La-107 S Plaucheville Louisiana, 71327"
16695,"179 Gin St Plaucheville Louisiana, 71362"
16697,"527 I-45 N Madisonville Texas, 77864"
16698,"2267 Fullerton Blacktop Rd Pitkin Louisiana, 70656"
16700,"37997 LA-438 Mount Hermon Louisiana, 70450"
16702,"346 Highway 113 Glenmora Louisiana, 71433"
16704,"2 Bugle Dr Salado Texas, 76571"
16705,"10811 FM-2484 Salado Texas, 76571"
16706,"7880 Heber Ladner Dr Lumberton Mississippi, 39455"
16708,"4138 County Road 134 Burlington Texas, 76519"
16709,"15899 Adel Hwy Barney Georgia, 31625"
16710,"11127 Highway 71 S Cheneyville Louisiana, 71325"
16711,"2188 W US Highway 79 Franklin Texas, 77856"
16712,"273 County Road 358 Burlington Texas, 76519"
16715,"185 2nd St Cheneyville Louisiana, 71325"
16716,"403 Private Road 6089 Burkeville Texas, 75932"
16717,"5920 Mesquite Ave Temple Texas, 76501"
16718,"15700 US-43 N Mt Vernon Alabama, 36560"
16720,"100 W Main St Balmorhea Texas, 79718"
16722,"247 S Beachview Dr Jekyll Island Georgia, 31527"
16724,"727 Highway 198 Leakesville Mississippi, 39451"
16726,"2669 S Pearl St Belton Texas, 76513"
16727,"8018 TX-17 Balmorhea Texas, 79718"
16730,"10995 Salter Farm Rd Calvert Texas, 77837"
16731,"I-75 S Hahira Georgia, 31632"
16732,"I-10 W Van Horn Texas, 79855"
16733,"273 FM-1940 Franklin Texas, 77856"
16734,"13874 FM 2410 Harker Heights Texas, 76513"
16735,"2905 S Highway 319 Coolidge Georgia, 31738"
16736,"6765 US-190 Lampasas Texas, 76550"
16737,"402 E Central Ave Belton Texas, 76513"
16738,"162 County Road 3062 Lampasas Texas, 76550"
16739,"7198 US-190 W Belton Texas, 76513"
16740,"17783 Celeste Rd Citronelle Alabama, 36522"
16741,"2167 Leglise St Mansura Louisiana, 71350"
16742,"5985 Shallow Ford Rd Temple Texas, 76502"
16744,"598 Private Road 4060 Lampasas Texas, 76550"
16745,"468 Private Road 4060 Lampasas Texas, 76550"
16747,"6605 RM-2084 Christoval Texas, 76935"
16748,"I-10 W Salt Flat Texas, 79847"
16749,"309 Langford St Berlin Georgia, 31722"
16750,"3046 S 31st St Temple Texas, 76502"
16751,"4574 Trimmier Rd Killeen Texas, 76542"
16752,"2135 S Martin Luther King Jr Dr Temple Texas, 76504"
16753,"159 C Church Rd Hessmer Louisiana, 71341"
16754,"2318 LA-451 Moreauville Louisiana, 71355"
16755,"2396 SW HK Dodgen Loop Temple Texas, 76504"
16756,"3727 Riverside Trl Temple Texas, 76502"
16757,"28 Spring Rd Normangee Texas, 77871"
16758,"759 Back Swindle Rd Ray City Georgia, 31645"
16759,"3312 S WS Young Dr Killeen Texas, 76542"
16760,"W Central Texas Expy Harker Heights Texas, 76548"
16763,"499 Justin Ln Harker Heights Texas, 76548"
16764,"2997 E Central Texas Expy Killeen Texas, 76543"
16766,"99 Bond Ave Jekyll Island Georgia, 31527"
16767,"18199 Ow Curry Dr Killeen Texas, 76542"
16768,"1202 Glendale Rd Trinity Texas, 75862"
16769,"4522 S General Bruce Dr Temple Texas, 76502"
16770,"2721 County Road 1106 Wiergate Texas, 75977"
16773,"1330 N Pearl St Jakin Georgia, 39861"
16774,"426 Hazelmier Rd Mt Vernon Alabama, 36560"
16775,"1 N 14th St Temple Texas, 76501"
16776,"141 E Lily St Hartford Alabama, 36344"
16777,"2198 FM 3046 Copperas Cove Texas, 76522"
16778,"413 N Main St Temple Texas, 76501"
16779,"676 E Garfield Ave Temple Texas, 76501"
16780,"200 N 31st St Temple Texas, 76504"
16781,"Stone Rd Sierra Blanca Texas, 79851"
16782,"199 Rivercane Blvd E Atmore Alabama, 36502"
16783,"5543 FM-1280 Groveton Texas, 75845"
16784,"4412 Roy J Smith Dr Killeen Texas, 76543"
16785,"1106 S Fort Hood St Killeen Texas, 76541"
16786,"  Killeen  , 76549"
16787,"1205 Craig St Copperas Cove Texas, 76522"
16788,"445 Stanton Rd New Llano Louisiana, 71461"
16789,"1956 S China St Brady Texas, 76825"
16790,"668 Sunny Ave Copperas Cove Texas, 76522"
16791,"907 E Young Ave Temple Texas, 76501"
16792,"504 E Avenue E Killeen Texas, 76541"
16793,"122 Gimon Ln Lovelady Texas, 75851"
16794,"2486 University Pkwy Leesville Louisiana, 71446"
16795,"304 E Avenue E Copperas Cove Texas, 76522"
16796,"325 Malvern Rd Dothan Alabama, 36301"
16797,"164 Mathewson Ave SE Pelham Georgia, 31779"
16798,"539 W Avenue D Copperas Cove Texas, 76522"
16799,"5398 County Road 200 Browndell Texas, 75931"
16800,"7948 NW H K Dodgen Loop Temple Texas, 76504"
16801,"345 Herndon Rd Leakesville Mississippi, 39451"
16803,"272 W 4th St Brady Texas, 76825"
16805,"178 S Blackburn St Brady Texas, 76825"
16806,"907 Courtney Ln Copperas Cove Texas, 76522"
16807,"1778 Belleville Ave Brewton Alabama, 36426"
16808,"339 E Lula St Leesville Louisiana, 71446"
16809,"9498 LA-121 Hineston Louisiana, 71438"
16810,"12823 Grassy Lake Rd Franklin Texas, 77856"
16811,"1149 Courtney Ln Copperas Cove Texas, 76522"
16812,"1008 Egmont St Brunswick Georgia, 31520"
16813,"222 Magnolia St Magnolia Mississippi, 39652"
16815,"4 Highway 589 Purvis Mississippi, 39475"
16816,"Thyssenkrupp Dr Mount Vernon Alabama, 36560"
16817,"14407 E US 84 Pansey Alabama, 36370"
16818,"6 Fowler Cir Purvis Mississippi, 39475"
16819,"7383 County Road 416 Leona Texas, 75850"
16821,"2721 N State Highway 87 Samson Alabama, 36477"
16822,"121 Ja Collins Rd Malvern Alabama, 36349"
16823,"7147 FM-3 Marquez Texas, 77865"
16825,"580 S Main St Bremond Texas, 76629"
16826,"4456 TX-163 Barnhart Texas, 76930"
16827,"1700 Frederica Rd St Simons Island Georgia, 31522"
16828,"712 Brinson Rd Colquitt Georgia, 39837"
16829,"8773 E FM 979 Franklin Texas, 77856"
16833,"183 Mary Hunt Rd Leesville Louisiana, 71446"
16834,"556 S Main St Moultrie Georgia, 31768"
16836,"149 S Baker St Ellenton Georgia, 31747"
16838,"  Rankin TX, 79778"
16839,"W Fort Worth Sierra Blanca Texas, 79851"
16840,"344 Dunn Rd Moultrie Georgia, 31768"
16841,"  Sierra Blanca TX, 79851"
16842,"3881 Damascus Rd Brewton Alabama, 36426"
16843,"13166 TX-21 W Crockett Texas, 75835"
16844,"4943 US-87 Brady Texas, 76825"
16845,"4928 FM-935 Troy Texas, 76579"
16846,"  Reagan TX, 76680"
16847,"7309 State Highway 19 S Lovelady Texas, 75851"
16849,"9950 FM 1237 Spur Troy Texas, 76579"
16850,"3245 FM-413 Reagan Texas, 76680"
16853,"4906 Frederica Rd St Simons Island Georgia, 31522"
16854,"3300 County Road 465 Mc Camey Texas, 79752"
16857,"300 Ostrich Rd Big Lake Texas, 76932"
16860,"  Van Horn TX, 79855"
16861,"598 N 9th St Lott Texas, 76656"
16863,"73 FM-503 Melvin Texas, 76858"
16864,"300 W Railway North St Lometa Texas, 76853"
16865,"825 N Grand St Rankin Texas, 79778"
16866,"3071 Ross Clark Cir Dothan Alabama, 36301"
16867,"9 E Broad St Camilla Georgia, 31730"
16868,"1703 S Commerce Marquez Texas, 77865"
16869,"9 County Road 3047 Eden Texas, 76837"
16870,"118 Chester Brown Rd Hattiesburg Mississippi, 39401"
16871,"1899 Pope Cir McComb Mississippi, 39648"
16873,"419 E Ware St Waycross Georgia, 31501"
16875,"93 Wyatt Ln Mc Intosh Alabama, 36553"
16876,"339 Price Rivers Rd Mc Intosh Alabama, 36553"
16878,"2588 Sidney Lanier Dr Brunswick Georgia, 31525"
16879,"2037 TX-6 S Marlin Texas, 76661"
16880,"291 Persimmon Dr Hemphill Texas, 75948"
16881,"159 Pond Cypress Loop Dothan Alabama, 36303"
16882,"3749 Ross Clark Cir Dothan Alabama, 36303"
16883,"811 Main St Columbia Mississippi, 39429"
16884,"168 Sullivan Kilrain Rd Hattiesburg Mississippi, 39402"
16886,"919 Brannon Rd Pineville Louisiana, 71360"
16887,"3698 Airport Rd Waycross Georgia, 31503"
16888,"158 Depot St Webb Alabama, 36376"
16889,"130 Hilton Ln Anacoco Louisiana, 71403"
16891,"4513 Lee St Alexandria Louisiana, 71302"
16892,"3459 Government St Alexandria Louisiana, 71302"
16893,"23236 TX-317 Moody Texas, 76557"
16895,"20499 State Highway 36 Moody Texas, 76557"
16897,"2802 County Road 392 Concord Texas, 75846"
16898,"6518 FM-2781 Kennard Texas, 75847"
16899,"7384 Atkinson Blvd E Axson Georgia, 31624"
16900,"662 Schneller Ln Mc Intosh Alabama, 36553"
16902,"202 5th St Fort Hancock Texas, 79839"
16903,"146 Honeysuckle Dr Hattiesburg Mississippi, 39402"
16905,"  Crockett TX, 75835"
16906,"3852 Eddy Gatesville Pkwy Moody Texas, 76557"
16908,"9 CR-100 Daleville Alabama, 36322"
16909,"674 Beard St Broaddus Texas, 75929"
16910,"2124 S 1st St Lufkin Texas, 75901"
16911,"318 Main St Blackshear Georgia, 31516"
16913,"1382 Fuschie St Marlin Texas, 76661"
16915,"  Hemphill TX, 75948"
16916,"506 E Three Notch St Andalusia Alabama, 36420"
16917,"W Range Rd Fort Hood Texas, 76544"
16918,"  Flat TX, 76526"
16919,"2347 Blue Cut Rd S Moody Texas, 76557"
16920,"2 Poole Rd Hattiesburg Mississippi, 39402"
16921,"1719 Odom St Alexandria Louisiana, 71301"
16923,"126 S Peachtree St Doerun Georgia, 31744"
16924,"1703 Odom St Alexandria Louisiana, 71301"
16926,"5970 US-98 E Hattiesburg Mississippi, 39402"
16928,"218 S 40th Ave Hattiesburg Mississippi, 39402"
16929,"17834 I-45 S Centerville Texas, 75833"
16930,"17 Evans St Hattiesburg Mississippi, 39401"
16931,"149 Parkview Dr Boyce Louisiana, 71409"
16932,"406 Pinegrove Dr Pineville Louisiana, 71360"
16933,"Fendig Rd Hortense Georgia, 31543"
16934,"533 E International St Nogales Arizona, 85621"
16935,"67 W Court St Nogales Arizona, 85621"
16936,"327 N Morley Ave Nogales Arizona, 85621"
16937,"16650 Highway 45 Fruitdale Alabama, 36539"
16938,"2202 Military Hwy Pineville Louisiana, 71360"
16939,"98 Jerry Rd Hattiesburg Mississippi, 39402"
16940,"15121 FM-107 McGregor Texas, 76657"
16941,"6631 Dave Bennett Rd Waycross Georgia, 31503"
16942,"436 Airbase Rd Alexandria Louisiana, 71303"
16943,"565 E Central Ave Petal Mississippi, 39465"
16944,"211 Mexia Hwy E Jewett Texas, 75846"
16945,"101 Sycamore Ave Richton Mississippi, 39476"
16946,"5877 FM-116 Gatesville Texas, 76528"
16947,"199 Breckenridge Dr Hattiesburg Mississippi, 39402"
16949,"6 Philadelphia Rd Pineville Louisiana, 71360"
16950,"902 Hawthorn Rd Tibbie Alabama, 36583"
16952,"2589 N Highway 191 Douglas Arizona, 85607"
16953,"599 Tower Pr Crane Texas, 79731"
16954,"247 W Mariposa Rd Nogales Arizona, 85621"
16955,"2030 N Apache Blvd Nogales Arizona, 85621"
16956,"1611 N Main St Jewett Texas, 75846"
16957,"428 Lilla B Gaskins Rd Alapaha Georgia, 31622"
16958,"21450 US-281 Lampasas Texas, 76550"
16959,"230 Bank St Etoile Texas, 75944"
16961,"2245 S Main St Blakely Georgia, 39823"
16963,"179 County Road 560 Etoile Texas, 75944"
16964,"9012 FM-107 Oglesby Texas, 76561"
16965,"389 W FM 765 Lohn Texas, 76852"
16966,"1061 Morris Cir SE Darien Georgia, 31305"
16968,"8226 FM-765 Millersview Texas, 76862"
16969,"5968 Monroe Hwy Ball Louisiana, 71405"
16970,"1627 Animal Shelter Dr SW Darien Georgia, 31305"
16971,"5720 Old Lorena Rd Lorena Texas, 76655"
16972,"2201 TX-306-LOOP E San Angelo Texas, 76904"
16973,"2926 Southland Blvd San Angelo Texas, 76904"
16975,"1193 MS-42 Sumrall Mississippi, 39482"
16976,"145 Midlake Dr N Hemphill Texas, 75948"
16978,"2910 Vista del Arroyo Dr San Angelo Texas, 76904"
16979,"Perimeter Rd San Angelo Texas, 76905"
16980,"1471 Knickerbocker Rd San Angelo Texas, 76904"
16982,"1422 Western Ct San Angelo Texas, 76904"
16983,"896 E Leon St Gatesville Texas, 76528"
16986,"1318 County Road 2180 Grapeland Texas, 75844"
16987,"1646 S Oakes St San Angelo Texas, 76903"
16989,"7309 US-84 W Gatesville Texas, 76528"
16990,"1299 Conventry Ln San Angelo Texas, 76901"
16993,"16510 St Stephens Ave Chatom Alabama, 36518"
16994,"198 Leon St Buffalo Texas, 75831"
16996,"1210 S Center St Buffalo Texas, 75831"
16997,"228 County Road 12 Chatom Alabama, 36518"
16998,"532 Hilcrest Dr Chatom Alabama, 36518"
16999,"200 Mackey Ave Barstow Texas, 79719"
17000,"106 Kirkland Loop Ellisville Mississippi, 39437"
17002,"406 W Harris Ave San Angelo Texas, 76903"
17003,"437 Rio Concho Dr San Angelo Texas, 76903"
17004,"4273 LA-476 Many Louisiana, 71449"
17005,"US-98 Meadville Mississippi, 39653"
17006,"10907 FM 380 San Angelo Texas, 76905"
17007,"147 County Road 154 San Augustine Texas, 75972"
17008,"1267 CR-23 Frisco City Alabama, 36445"
17009,"1198 N Marie St San Angelo Texas, 76905"
17010,"534 Avenida Coatimundi Rio Rico Arizona, 85648"
17011,"2092 Rockville Rd Jackson Alabama, 36545"
17013,"4355 Hardaway Rd Albany Georgia, 31705"
17014,"18554 US-83 Paint Rock Texas, 76866"
17015,"528 Chapman Rd Wells Texas, 75976"
17016,"2392 W Loop 340 Robinson Texas, 76711"
17018,"US-84 W Roxie Mississippi, 39661"
17019,"2444 Market Place Dr Robinson Texas, 76712"
17020,"381 Turkey Trot Rd Frisco City Alabama, 36445"
17021,"225 Santa Anna Rockwood Texas, 76873"
17022,"  Groesbeck TX, 76642"
17023,"26307 Highway 43 Leroy Alabama, 36548"
17024,"109 Union Church Rd Seminary Mississippi, 39479"
17027,"186 County Road 214 Goldthwaite Texas, 76844"
17029,"326 W State Highway 6 Waco Texas, 76712"
17030,"380 W State Highway 6 Waco Texas, 76712"
17031,"2905 CR-67 Skipperville Alabama, 36374"
17032,"2706 7 Mile Ln Riesel Texas, 76682"
17033,"8724 Walker Springs Rd Jackson Alabama, 36545"
17034,"98 McLeod Trl Bassfield Mississippi, 39421"
17035,"234 Hallsburg Rd Hallsburg Texas, 76682"
17036,"321 N New Rd Waco Texas, 76710"
17037,"1 Owassa Cir Evergreen Alabama, 36401"
17038,"195 N Alabama Ave Monroeville Alabama, 36460"
17039,"5963 Navajo Rd San Angelo Texas, 76901"
17040,"201 Private Road 1785 Paint Rock Texas, 76866"
17044,"2476 S 9th St Waco Texas, 76706"
17045,"1082 S County Line Rd Mart Texas, 76664"
17046,"22305 N Highway 349 Midkiff Texas, 79755"
17047,"380 Bodie Carpenter Rd Millry Alabama, 36558"
17048,"  Crawford TX, 76638"
17049,"163 Caribou Rd Mershon Georgia, 31551"
17051,"2286 Buckatunna-Chicora-Clara Rd Buckatunna Mississippi, 39322"
17052,"1965 GA Highway 32 W Alma Georgia, 31510"
17053,"3946 Marlin Hwy Waco Texas, 76705"
17054,"818 I-35 S Waco Texas, 76706"
17055,"565 N 20th St Waco Texas, 76707"
17056,"1572 W Oakridge Dr Albany Georgia, 31707"
17057,"598 Old Fort Claiborne Rd Monroeville Alabama, 36460"
17058,"98 Mary Russell Rd Ellisville Mississippi, 39437"
17059,"428 Clay Ave Waco Texas, 76706"
17060,"201 S 8th St Waco Texas, 76701"
17061,"3944 E Fry Blvd Sierra Vista Arizona, 85635"
17062,"2298 E Fry Blvd Sierra Vista Arizona, 85635"
17064,"434 N 6th St Waco Texas, 76701"
17065,"1505 S Slappey Blvd Albany Georgia, 31701"
17066,"124 FM-342 Mart Texas, 76664"
17067,"3708 Willow Bend Cir Waco Texas, 76708"
17068,"1814 Calle Pescador Rio Rico Arizona, 85648"
17070,"763 N Martin Luther King Jr Blvd Waco Texas, 76704"
17071,"1027 Carter St Vidalia Louisiana, 71373"
17072,"9528 N US Highway 231 Ariton Alabama, 36311"
17075,"104 Thornton Dr Albany Georgia, 31705"
17076,"3221 South St Nacogdoches Texas, 75964"
17077,"1626 Greenvale Rd Albany Georgia, 31707"
17078,"198 W Cherokee St Brookhaven Mississippi, 39601"
17081,"206 W Lane Dr Nacogdoches Texas, 75964"
17082,"9716 Glass Rd San Angelo Texas, 76901"
